Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Alkaissy, Maryam",100.0,4,581,52,2.071375,4,0,13.0,3,4,0,0,0,AEL-0674-2022,0.0,0000-0002-7812-827X
"Mansouri, Shahnaz",100.0,7,581,52,0.3451142857142857,3,2,7.428571428571429,5,4,0,0,0,FLH-0591-2022,0.0,
"Anee, Rubayet-E-Azim",100.0,1,592,51,1.8516000000000001,1,0,51.0,1,0,0,0,0,CBO-3622-2022,0.0,
"Sun, Ruonan",100.0,2,592,51,3.3896500000000005,1,0,25.5,2,1,0,0,0,EAN-3243-2022,0.0,0000-0002-0420-7936
"Ong, Jun Siong",100.0,1,592,51,2.5851,1,0,51.0,1,0,0,0,0,FSA-5427-2022,0.0,
"Tsai, Tzekih",100.0,4,592,51,0.57915,4,0,12.75,4,1,0,0,0,CCZ-5440-2022,0.0,
"Taylor, Benjamin",66.67,3,592,51,0.6293333333333334,2,2,17.0,2,0,0,0,0,GII-7916-2022,0.0,0000-0003-1409-7766
"Bell, G.",100.0,3,592,51,0.8376000000000001,1,0,17.0,3,1,0,0,0,DYD-7440-2022,0.0,0000-0001-6886-4196
"Lenne, Michael G.",100.0,1,592,51,2.0841000000000003,1,1,51.0,1,0,0,0,0,JLS-3335-2023,0.0,
"Cui, Hui",71.43,7,592,51,1.0730714285714287,6,3,7.285714285714286,3,4,1,0,1,EPR-2284-2022,0.0,0000-0003-4281-016X
"Wu, Zexian",100.0,1,600,50,2.9454000000000002,1,1,50.0,1,0,0,0,0,EGW-4550-2022,0.0,
"ghorbani, javad",100.0,5,600,50,0.77912,3,2,10.0,4,1,0,0,0,JNT-5246-2023,0.0,
"Ireland, Andrew",83.33,6,600,50,0.3423,4,3,8.333333333333334,4,2,1,0,0,CXG-9511-2022,0.0,
"Wang, Leizhen",100.0,5,600,50,0.95404,0,1,10.0,3,1,0,0,0,HEA-0030-2022,0.0,
"Zhu, Xuan",100.0,1,600,50,2.0432,1,0,50.0,1,1,0,0,0,EIY-8307-2022,0.0,
"Wan, Chuqi",100.0,3,600,50,1.0604666666666667,2,1,16.666666666666668,3,2,0,0,0,EEN-1229-2022,0.0,
"Watkin, Chris",100.0,1,600,50,1.9213,0,1,50.0,1,0,0,0,0,ECM-0432-2022,0.0,
"Czaszejko, Tadeusz",75.0,4,600,50,0.46995000000000003,0,1,12.5,3,1,0,0,0,CME-7118-2022,0.0,
"Lieschke, Graham J.",100.0,1,608,49,2.0023,0,1,49.0,1,0,0,0,0,GEV-4002-2022,0.0,0000-0003-0325-798X
"Galagedera, Don",100.0,2,608,49,1.2912000000000001,2,0,24.5,2,1,0,0,0,ABB-2772-2021,0.0,0000-0003-2990-4997
"Varma, Sony",100.0,1,608,49,2.0023,0,1,49.0,1,0,0,0,0,EAV-1845-2022,0.0,
"LALBAKHSH, POOIA",66.67,3,608,49,1.2818333333333334,1,0,16.333333333333332,2,3,0,0,0,AFO-4152-2022,0.0,0000-0001-9267-2610
"Hadavi, Sajjad",100.0,1,608,49,6.7401,1,0,49.0,1,1,0,0,0,GMK-1925-2022,0.0,
"Lindsay, Jo",100.0,1,613,48,1.9353,0,1,48.0,1,0,0,0,0,A-4256-2012,0.0,0000-0001-9717-627X
"Zhang, G.",100.0,1,613,48,2.4330000000000003,1,0,48.0,1,1,0,0,0,EGI-2976-2022,0.0,
"Huang, Wenzhong",100.0,5,613,48,1.2986,5,0,9.6,2,4,0,0,0,FXN-9561-2022,0.0,0000-0001-8871-1947
"Lin, Qingdong",100.0,1,613,48,1.9353,1,0,48.0,1,0,0,0,0,FGU-1211-2022,0.0,
"Eisfelder, Michael",100.0,1,613,48,1.9615,1,0,48.0,1,1,0,0,0,CNT-8784-2022,0.0,
"Vijayan, Sandhya Kuruvalan",100.0,3,613,48,0.6536666666666667,2,1,16.0,2,1,0,0,0,GBT-1414-2022,0.0,0000-0003-4383-4489
"Newton, Fiona J.",100.0,1,613,48,1.9353,0,1,48.0,1,0,0,0,0,DLA-7537-2022,0.0,
"Le Coustumer, Sebastien",100.0,1,613,48,2.1042,1,0,48.0,1,1,0,0,0,FII-9202-2022,0.0,
"Assadzadeh, Amin",100.0,3,613,48,2.2652666666666668,3,0,16.0,3,3,0,0,0,CCF-7928-2022,0.0,
"Sadat, Rafi Md Najmus",100.0,1,622,47,1.806,1,1,47.0,1,0,0,0,0,DPL-4297-2022,0.0,
"Shen, Zihan",100.0,4,622,47,1.7402,4,4,11.75,3,0,0,0,0,ADE-5333-2022,0.0,0000-0002-5368-8190
"Thomas, Sebastian",100.0,1,622,47,2.7687,1,1,47.0,1,0,0,0,0,CDN-3260-2022,0.0,
"Azad, Mohammad A. K.",100.0,1,622,47,2.0604,1,1,47.0,1,0,0,0,0,DRT-1552-2022,0.0,0000-0001-5305-0667
"Zhou, Zhuomin",100.0,3,622,47,0.9118333333333334,2,2,15.666666666666666,1,0,2,0,0,KAI-2260-2024,0.0,
"Tear, Morgan J.",100.0,2,622,47,1.62025,2,0,23.5,2,2,0,0,0,EAO-4465-2022,0.0,
"Lim, Mei Kuan",100.0,2,622,47,0.8835000000000001,1,0,23.5,2,1,0,0,0,DDM-7574-2022,0.0,0000-0001-8834-9933
"Lin, S. T. K.",100.0,3,622,47,0.8030666666666667,1,2,15.666666666666666,3,0,0,0,0,FJP-9360-2022,0.0,
"Ibrahim, RN",66.67,3,622,47,0.5921,1,1,15.666666666666666,2,2,1,0,0,FAQ-2075-2022,0.0,
"Murray, Timothy",100.0,1,622,47,2.7687,1,1,47.0,1,0,0,0,0,DYP-6447-2022,0.0,0000-0002-5178-2933
"Yee, M.",100.0,1,632,46,1.8547,1,0,46.0,1,1,0,0,0,GTO-1484-2022,0.0,
"Asadi, Hamed",100.0,3,632,46,0.8913666666666668,0,1,15.333333333333334,3,0,0,0,0,ABF-3188-2021,0.0,
"Cevro, Sanel",100.0,2,632,46,0.8544,1,0,23.0,2,0,0,0,0,ERJ-9410-2022,0.0,
"Qian, Junfeng",87.5,8,632,46,1.2095375,0,4,5.75,4,4,0,0,0,FZZ-0366-2022,0.0,0000-0002-7110-4152
"Hoda, Rashina",100.0,2,636,45,0.5256000000000001,0,0,22.5,2,1,0,0,0,DWQ-4390-2022,0.0,0000-0001-5147-8096
"Wang, Bo",100.0,5,636,45,0.6184200000000001,2,0,9.0,4,3,0,0,0,GKN-1730-2022,0.0,
"Gan, Jie Sheng",100.0,2,636,45,1.2418,2,1,22.5,2,1,0,0,0,JWD-1025-2024,0.0,
"Lowery, Arthur",100.0,8,636,45,0.5052125000000001,8,0,5.625,4,3,0,0,0,GSV-7461-2022,0.0,0000-0001-7237-0121
"Islam, Md Ashraful",100.0,2,636,45,0.9863500000000001,2,0,22.5,2,0,0,0,0,DUK-7006-2022,0.0,0000-0002-7458-485X
"Mohammed, Mohammed M. A.",100.0,3,636,45,0.6585,3,0,15.0,3,0,0,0,0,P-5628-2014,0.0,0000-0003-0265-2945
"Dzhumashev, Ratbek",100.0,1,636,45,6.189900000000001,1,1,45.0,1,0,0,0,0,H-9207-2019,0.0,0000-0003-2428-2762
"Cloherty, Shaun L.",100.0,2,636,45,1.40525,2,1,22.5,2,1,0,0,0,AAH-5029-2019,0.0,0000-0002-7679-1764
"Currie, Graham",83.33,6,644,44,0.5346166666666667,1,2,7.333333333333333,3,2,0,0,0,ABC-6611-2020,0.0,0000-0001-7190-7548
"Nguyen, Cuong H. P.",100.0,5,644,44,0.70526,4,1,8.8,4,1,0,0,0,FQE-9208-2022,0.0,
"Hu, Wanrui",100.0,2,644,44,0.96445,1,1,22.0,2,1,0,0,0,GSE-0701-2022,0.0,
"Prescott, Michaela F.",100.0,2,644,44,0.88705,0,0,22.0,2,2,0,0,0,GFR-5767-2022,0.0,0000-0002-0048-2519
Le Hai Vu,100.0,1,644,44,2.2303,0,0,44.0,1,1,0,0,0,GHV-9942-2022,0.0,
"Katiyar, Shiv A. A.",50.0,2,644,44,0.84535,1,0,22.0,1,1,0,0,0,DUL-0320-2022,0.0,0000-0002-5663-7698
"Zhou, Peng",100.0,1,644,44,1.7741,1,0,44.0,1,0,0,0,0,U-3871-2018,0.0,
"Nguyen, Bach Long",100.0,4,644,44,1.144475,3,1,11.0,3,2,0,0,0,AAH-1668-2020,0.0,0000-0002-4684-9806
"Khurshid, Khawaja Khurram",100.0,1,644,44,1.6542000000000001,0,0,44.0,1,1,0,0,0,IMN-4240-2023,0.0,
"Azimi, Marjan",100.0,1,644,44,2.2303,1,0,44.0,1,0,0,0,0,HNR-4510-2023,0.0,0000-0002-3661-6654
"Moradshahi, Aria",100.0,3,644,44,1.3676333333333333,0,0,14.666666666666666,3,3,0,0,0,DHF-2498-2022,0.0,
"Caldwell, Elizabeth",100.0,1,644,44,1.7741,1,1,44.0,1,0,0,0,0,CHE-6815-2022,0.0,
"Cui, Shujie",100.0,4,644,44,0.61265,3,1,11.0,3,1,0,0,0,ERB-0390-2022,0.0,
"Fitzharris, Michael",100.0,3,657,43,0.7941333333333334,2,2,14.333333333333334,3,1,0,0,0,GAK-9917-2022,0.0,0000-0002-3691-6868
"Samudrala, Shanthi Priya",100.0,2,657,43,1.2665,2,1,21.5,2,0,0,0,0,DYX-2188-2022,0.0,0000-0002-8935-2138
"Tran, Khoa M.",100.0,3,657,43,1.398266666666667,2,2,14.333333333333334,3,1,0,0,0,FXP-6778-2022,0.0,0000-0002-0371-3271
"Bibile, Meriam Anushani",100.0,2,657,43,1.00075,2,0,21.5,2,0,0,0,0,CGW-4802-2022,0.0,
"Fong, Jean Christophe Li Yuen",100.0,1,657,43,1.7337,1,1,43.0,1,0,0,0,0,CQS-5799-2022,0.0,
"Cheema, Muhammad Aamir",100.0,5,657,43,0.48342,5,1,8.6,3,4,2,0,0,IZI-6333-2023,0.0,0000-0003-2139-9121
"Roy, Taposh",100.0,2,657,43,0.79965,0,0,21.5,2,2,0,0,0,GWY-7708-2022,0.0,
"van de Meene, Susan",100.0,1,657,43,1.5611000000000002,1,0,43.0,1,1,0,0,0,CFA-1940-2022,0.0,
"Chen, Chao",100.0,1,657,43,1.5611000000000002,0,0,43.0,1,0,0,0,0,C-7270-2013,0.0,
"Tian, Xinni",100.0,2,657,43,3.0503500000000003,2,0,21.5,2,2,0,0,0,GDZ-5368-2022,0.0,
"Mol, Ben",100.0,2,657,43,1.12575,1,1,21.5,2,1,0,0,0,I-4526-2012,0.0,0000-0001-8337-550X
"Yu, Jiangshan",100.0,2,668,42,1.1208500000000001,2,0,21.0,2,2,0,0,2,AAC-9520-2019,0.0,
"Jiang, Wenhua",100.0,3,668,42,1.5325,0,0,14.0,3,3,0,0,0,FZM-5468-2022,0.0,0000-0003-3847-6656
"Maynard, Nicoleta",100.0,1,668,42,1.5790000000000002,1,0,42.0,1,1,0,0,1,GCA-7179-2022,0.0,0000-0001-7965-0716
"Moore, Joel D.",100.0,1,668,42,0.3929,1,0,42.0,1,1,0,0,0,DYR-4466-2022,0.0,0000-0002-6594-8797
"Low, Fiona",100.0,2,668,42,0.77935,2,0,21.0,2,1,0,0,0,IMU-7792-2023,0.0,
"Newstead, S. V.",100.0,2,668,42,0.8302,1,0,21.0,2,1,0,0,0,GEX-1555-2022,0.0,0000-0001-7165-6320
"Kennedy, Simon",100.0,7,668,42,0.6324714285714286,2,2,6.0,5,1,0,0,0,DWD-6119-2022,0.0,0000-0001-9958-0110
"Nicholls, Larissa",100.0,2,668,42,6.2468,1,1,21.0,2,0,0,0,0,P-5906-2015,0.0,0000-0001-6841-0696
"Trinh, K.T.",100.0,3,668,42,1.0403,1,0,14.0,3,1,0,0,0,GQW-3503-2022,0.0,0000-0003-4736-6053
"Winfrey, Brandon",100.0,2,668,42,0.9758,2,1,21.0,2,0,0,0,0,D-7487-2018,0.0,0000-0001-6663-6405
"Logan, David B",100.0,2,668,42,0.7727,0,0,21.0,2,0,0,0,0,B-4303-2008,0.0,0000-0002-4655-7731
"Tait, Alastair",100.0,1,668,42,1.8412000000000002,0,0,42.0,1,1,0,0,0,AAD-2505-2020,0.0,0000-0001-7571-3169
"Hussan, Md. Jayed",100.0,1,680,41,1.4885000000000002,1,0,41.0,1,1,0,0,0,CWU-3502-2022,0.0,
"Karthikaichamy, Anbarasu",100.0,1,680,41,2.4152,1,0,41.0,1,1,0,0,0,ABC-3066-2020,0.0,
"Cashion, John",100.0,2,680,41,0.7953,2,0,20.5,2,1,0,0,0,AAE-7048-2019,0.0,
"Johnson, Marilyn",100.0,2,680,41,0.7802000000000001,0,1,20.5,2,0,0,0,0,IYJ-0004-2023,0.0,0000-0003-1272-1684
"Mackintosh, Andrew N.",100.0,1,684,40,1.4522000000000002,1,0,40.0,1,1,0,0,0,DWT-0625-2022,0.0,0000-0002-6430-4711
"Huang, Aijun",100.0,6,684,40,1.1487833333333335,5,3,6.666666666666667,4,2,0,0,0,DUU-6540-2022,0.0,0000-0003-0733-2633
"Mutton, Peter J.",100.0,1,684,40,1.5370000000000001,1,0,40.0,1,1,0,0,0,DJK-7928-2022,0.0,
"Webb, Geoff i",100.0,6,684,40,1.1388333333333334,4,0,6.666666666666667,3,3,0,0,0,R-9967-2017,0.0,0000-0001-9963-5169
"Zameni, S.",100.0,2,684,40,1.0802,1,0,20.0,2,2,0,0,0,EHE-6795-2022,0.0,
"Dubsky, Stephen",100.0,2,684,40,1.01375,1,1,20.0,2,1,0,0,0,A-6228-2011,0.0,0000-0001-8355-7362
"Jones, Cameron",100.0,3,684,40,0.8918,2,1,13.333333333333334,3,1,0,0,0,GCT-0292-2022,0.0,0000-0001-9405-5106
"Wang, Zhouyou",100.0,2,684,40,0.8451,1,1,20.0,2,0,0,0,0,EHC-5780-2022,0.0,
"Loo, Junn Yong",100.0,5,684,40,1.03546,3,0,8.0,3,1,0,0,0,KRM-3581-2024,0.0,0000-0001-9370-600X
"Premaratne, Malin",100.0,1,693,39,1.9768000000000001,1,0,39.0,1,1,0,0,0,FUL-8815-2022,0.0,
"Zhou, Yi",100.0,3,693,39,0.8945666666666666,3,1,13.0,3,2,0,0,0,EHU-0468-2022,0.0,
"Eghlimi, Abbas",100.0,1,693,39,1.4986000000000002,0,0,39.0,1,1,0,0,0,C-7237-2014,0.0,0000-0003-3178-8147
"Martin, Russell",100.0,1,693,39,1.5937000000000001,1,1,39.0,1,0,1,0,0,DWB-4561-2022,0.0,0000-0002-7043-503X
"Sagoe-Crentsil, Kwesi",80.0,5,693,39,0.5618000000000001,3,2,7.8,1,2,0,0,0,FZQ-2738-2022,0.0,0000-0002-3160-0098
"Huang, Fayuan",100.0,2,698,38,2.4067499999999997,1,0,19.0,2,2,0,0,0,CVL-7064-2022,0.0,
"Chong, Wei-Kean",100.0,2,698,38,1.02935,1,1,19.0,1,0,0,0,0,HBB-4668-2022,0.0,0000-0001-9233-4427
"Karapuzha, Amal Shaji",100.0,1,698,38,1.9262000000000001,0,0,38.0,1,1,0,0,0,CWT-0706-2022,0.0,
"Al-Kalbani, Ahmed I.",100.0,1,698,38,1.4286,0,0,38.0,1,0,0,0,0,IAX-8253-2023,0.0,
"Khara, Aarjav",100.0,1,698,38,2.2385,0,0,38.0,1,0,0,0,0,ABE-2883-2020,0.0,0000-0003-1009-7718
"Sun, Yuan",100.0,4,698,38,0.677125,3,3,9.5,3,1,0,0,0,C-8772-2017,0.0,0000-0003-2911-0070
"Perkasa, Caesar",100.0,1,698,38,1.4286,0,1,38.0,1,0,0,0,0,FTM-8729-2022,0.0,
"Rajan, Arvind",100.0,2,698,38,0.74155,1,0,19.0,2,1,0,0,0,C-8136-2015,0.0,0000-0003-4829-5007
"Soundirarajan, Mirra",100.0,2,698,38,1.2856,0,0,19.0,2,2,0,0,0,GBY-2501-2022,0.0,
"Brammananth, R.",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,CGA-4573-2022,0.0,
"Andrews, Philip C.",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,DVL-1266-2022,0.0,0000-0002-3971-7311
"Chen, Bernard K.",100.0,3,707,37,0.7789666666666667,2,0,12.333333333333334,2,3,0,0,0,IJJ-4325-2023,0.0,
"Werrett, Melissa V.",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,GBY-3993-2022,0.0,0000-0001-6811-4504
"Deo, Ravin",100.0,6,707,37,0.4429,3,0,6.166666666666667,3,2,0,0,0,AAO-3322-2020,0.0,0000-0003-1667-3309
"Gasevic, Dragan",100.0,5,707,37,0.4685,5,0,7.4,4,4,0,0,0,DVG-2369-2022,0.0,0000-0001-9265-1908
"Maliha, Maisha",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,GES-8097-2022,0.0,0000-0001-8075-0052
"Sadiq, H.",100.0,2,707,37,0.6736000000000001,1,2,18.5,2,0,0,0,0,DNZ-6400-2022,0.0,
"Coppel, Ross",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,IBS-2618-2023,0.0,
"Najafzadeh, Ali",100.0,3,707,37,0.7789666666666667,2,0,12.333333333333334,2,3,0,0,0,KIV-1615-2024,0.0,0000-0003-3957-6878
"Herdman, Megan E.",100.0,1,707,37,2.1796,1,0,37.0,1,0,0,0,0,DXF-5311-2022,0.0,0000-0001-7023-9277
"George, Yasmeen",100.0,1,707,37,1.3433000000000002,1,1,37.0,1,0,0,0,0,ADG-2771-2022,0.0,0000-0002-0977-0656
"Anderson, Peter J",100.0,2,707,37,0.76,1,0,18.5,2,2,1,0,0,B-6839-2015,0.0,0000-0001-7430-868X
"SALEHEEN, MOHAMMED ZEEHAN",75.0,4,720,36,1.53925,2,0,9.0,3,3,0,0,0,GXV-3425-2022,0.0,
"Liu, Ming",100.0,2,720,36,1.15225,1,0,18.0,2,1,0,0,0,FIH-6167-2022,0.0,
"Tull, Fraser",100.0,2,720,36,0.9568000000000001,2,1,18.0,2,0,0,0,0,HZJ-8342-2023,0.0,
"Fildes, Brian",100.0,1,720,36,0.5434,1,0,36.0,1,0,0,0,0,EXE-2127-2022,0.0,
"Rezatofighi, S. Hamid",100.0,3,720,36,0.7431666666666668,1,1,12.0,2,1,0,0,0,DNQ-4115-2022,0.0,
"Aguiar, Alita A.",100.0,1,720,36,1.3534000000000002,1,1,36.0,1,0,0,0,0,IBC-3153-2023,0.0,
"Sridharan, Srinivas",100.0,2,720,36,0.9124000000000001,1,2,18.0,2,0,0,0,0,C-8397-2014,0.0,0000-0001-6450-8071
"Aburumman, Mohammed",100.0,1,720,36,0.5434,1,0,36.0,1,0,0,0,0,DSA-6484-2022,0.0,0000-0001-7598-3054
"Sadowski, Jathan",100.0,1,720,36,12.251700000000001,1,0,36.0,1,0,0,0,0,GEH-9710-2022,0.0,0000-0002-0324-708X
"Salamonsen, Robert F.",100.0,4,720,36,0.46345000000000003,1,2,9.0,4,2,1,0,0,DQK-0041-2022,0.0,
"Logan, David B.",100.0,5,720,36,0.6530600000000001,2,2,7.2,3,0,0,0,0,CBX-3305-2022,0.0,0000-0002-4655-7731
"Campbell, Simon Wattana",100.0,3,720,36,0.45120000000000005,0,3,12.0,3,0,3,0,0,CJH-6599-2022,0.0,
"Meadows, Graham",100.0,2,720,36,0.81305,0,2,18.0,2,0,0,0,0,I-2254-2014,0.0,0000-0002-3227-815X
"Ong, Wern Hann",100.0,3,720,36,0.4934,3,1,12.0,3,0,0,0,0,DLX-9162-2022,0.0,
"Qiu, Cong",100.0,5,734,35,0.9931800000000001,4,1,7.0,3,2,0,0,0,FRG-9851-2022,0.0,
"Sriramadasu, Rajeshwara chary",100.0,1,734,35,1.7741,1,0,35.0,1,1,0,0,0,AAD-7683-2020,0.0,0000-0002-2215-3388
"Jamison, R. Aidan",100.0,1,734,35,1.2707000000000002,1,0,35.0,1,0,0,0,0,CXU-4793-2022,0.0,
"Jeddizahed, Javad",100.0,1,734,35,1.4112,1,0,35.0,1,0,0,0,0,FAO-8024-2022,0.0,
"Darlington, W. J.",100.0,1,734,35,1.2707000000000002,1,0,35.0,1,0,0,0,0,CLY-5195-2022,0.0,
"Bryson-Richardson, Robert",100.0,1,734,35,1.2707000000000002,1,0,35.0,1,0,0,0,0,B-7556-2008,0.0,0000-0002-9501-8208
"Verma, Yashvardhan",100.0,3,734,35,0.8044000000000001,0,0,11.666666666666666,3,1,0,0,0,AAW-7691-2021,0.0,0000-0002-5131-9770
"Knast, Thomas",100.0,2,734,35,0.8048500000000001,0,0,17.5,2,0,0,0,0,FDJ-8480-2022,0.0,
"Faruki, Md. Jahid",100.0,4,742,34,0.36525,1,0,8.5,3,1,0,0,0,P-8872-2016,0.0,0000-0001-8394-010X
"Aliasgari, Javad",100.0,2,742,34,0.8527,0,0,17.0,2,0,0,0,0,ABI-3439-2020,0.0,
"Lin, Qian",100.0,1,742,34,1.7234,0,0,34.0,1,0,0,0,0,IFN-2527-2023,0.0,
"Janmohammadi, Mehran",100.0,2,742,34,1.3202500000000001,1,1,17.0,1,1,0,0,0,CVW-4863-2022,0.0,
"Kulkarni, S.",100.0,1,742,34,1.4905000000000002,1,0,34.0,1,1,0,0,0,CZF-5461-2022,0.0,0000-0002-4544-564X
"Meagher, Laurence",100.0,1,742,34,1.3709,1,1,34.0,1,0,0,0,0,G-1412-2012,0.0,0000-0002-2055-6159
"McQueen, Thomas",83.33,6,742,34,0.5105500000000001,3,0,5.666666666666667,4,1,0,0,0,IEY-3045-2023,0.0,
"Pourghorban, Arash",80.0,5,742,34,0.7463200000000001,2,1,6.8,4,3,0,0,0,GZK-3240-2022,0.0,0000-0003-1177-9921
"Min, Zhenhua",100.0,1,742,34,1.2344000000000002,1,1,34.0,1,0,0,0,0,IGL-0202-2023,0.0,
"Sayeed, Imtenan",100.0,3,751,33,0.6209666666666668,1,0,11.0,2,0,0,0,0,FXV-0572-2022,0.0,
"Risborg, A.",100.0,1,751,33,1.1981000000000002,0,0,33.0,1,1,0,0,0,FXZ-8632-2022,0.0,
"Lam, Marcus C.",100.0,2,751,33,2.63535,2,0,16.5,2,1,0,0,0,HUF-3176-2023,0.0,
"Lim, Yi Shen",100.0,1,751,33,2.5898000000000003,1,0,33.0,1,0,0,0,0,FKD-7680-2022,0.0,
"Satasivam, Sindu",100.0,2,751,33,1.185,2,0,16.5,2,2,0,0,0,DPZ-3144-2022,0.0,
"TerBush, Jessica",100.0,1,751,33,2.5898000000000003,1,0,33.0,1,1,0,0,0,EAL-6063-2022,0.0,
"Liang, Yan",100.0,1,751,33,2.5898000000000003,1,1,33.0,1,0,0,0,0,FGR-6344-2022,0.0,
"Wang, Lin",100.0,2,751,33,2.2696,2,0,16.5,2,2,0,0,0,GGY-8509-2022,0.0,0000-0003-3390-712X
"HOSSAIN, SAZZAD",100.0,2,751,33,0.6876,1,0,16.5,2,0,0,0,0,AAB-2801-2021,0.0,0000-0003-0028-1917
"Parast, Farin Yazdan",100.0,2,751,33,2.8205,1,1,16.5,2,0,0,0,0,GDH-5858-2022,0.0,0000-0002-3248-0008
"Sheppard, Dianne",100.0,4,751,33,0.516875,4,3,8.25,4,1,0,0,0,GFI-9070-2022,0.0,0000-0002-9928-1740
"Wang, Zhikang",100.0,3,751,33,1.5943666666666667,3,0,11.0,2,3,1,0,0,JFJ-7633-2023,0.0,0000-0001-9587-1965
"Schneider, Jean-Guy",100.0,3,751,33,0.7915666666666666,2,1,11.0,3,1,0,0,0,FZY-0166-2022,0.0,0000-0002-9827-5496
"Yang, Zhengyu",100.0,4,764,32,0.532775,2,3,8.0,3,0,1,0,0,HII-0984-2022,0.0,0000-0001-7291-4475
"Sounthararajah, Arooran",83.33,6,764,32,0.26475,2,3,5.333333333333333,3,0,0,0,0,AAC-5478-2022,0.0,0000-0003-0839-1045
"Lee, H.",100.0,1,764,32,1.1618000000000002,1,0,32.0,1,0,0,0,0,FHO-1254-2022,0.0,
"Chen, Guanliang",83.33,6,764,32,0.37998333333333334,2,1,5.333333333333333,3,2,0,0,0,GCR-8831-2022,0.0,0000-0002-5053-1024
"Ren, Haoran",100.0,2,764,32,5.43205,2,0,16.0,2,1,0,0,0,AAR-9523-2020,0.0,0000-0002-2885-875X
"Choo, Teck Kwang",100.0,3,764,32,0.4182666666666666,3,0,10.666666666666666,3,0,0,0,0,ESZ-9385-2022,0.0,
"Galtry, Cameron J.",100.0,1,764,32,1.1618000000000002,1,0,32.0,1,0,0,0,0,EWO-3455-2022,0.0,
"Kidman, Gillian",100.0,2,764,32,0.83785,1,1,16.0,2,0,0,0,0,DWF-2947-2022,0.0,0000-0001-5306-4284
"Ta, Binh",100.0,2,764,32,0.5997,0,1,16.0,2,1,0,0,0,GPN-7741-2022,0.0,0000-0002-5252-045X
"Hoang, Tien Dat",100.0,5,764,32,1.08094,1,2,6.4,5,2,0,0,0,DTY-6298-2022,0.0,0000-0002-7319-4024
"Darban, Zahra Zamanzadeh",100.0,1,764,32,4.4017,1,0,32.0,1,1,0,0,0,GBK-6297-2022,0.0,0000-0003-2073-8072
"Xi, Ao",100.0,2,764,32,0.8398000000000001,1,1,16.0,2,0,0,0,0,CGW-6871-2022,0.0,0000-0002-7407-0138
"Lennox, Alyse",100.0,1,776,31,1.6944000000000001,1,1,31.0,1,0,0,0,0,IZD-6484-2023,0.0,
"Lingamanaik, Siva N.",100.0,3,776,31,0.6234666666666667,1,0,10.333333333333334,3,1,0,0,0,FJZ-8477-2022,0.0,
"Wan, Wayne Xinwei",100.0,2,776,31,1.3641,2,0,15.5,2,2,0,0,0,AAW-4113-2021,0.0,0000-0003-1738-0815
"Meis-Harris, Julia",100.0,1,776,31,0.8564,1,0,31.0,1,0,0,0,0,GBJ-2749-2022,0.0,0000-0001-7449-5585
"Klemm, Celine",100.0,1,776,31,0.8564,1,0,31.0,1,0,0,0,0,DUR-9300-2022,0.0,0000-0001-9178-3669
"Zeng, Shaoru Annie",100.0,3,776,31,1.0543666666666667,0,2,10.333333333333334,3,0,0,0,0,KGK-5920-2024,0.0,
"Nie, Jian-Feng",100.0,1,776,31,2.4328000000000003,1,0,31.0,1,1,0,0,0,A-2220-2008,0.0,
"Fu, Jing",100.0,3,776,31,0.46793333333333337,0,0,10.333333333333334,3,2,0,0,0,D-8512-2012,0.0,0000-0002-7752-5417
"Nowell, R.",100.0,1,776,31,1.8262,1,0,31.0,1,0,0,0,0,FPK-5436-2022,0.0,
"Bannatwala, Akash",100.0,1,776,31,0.46790000000000004,0,0,31.0,1,1,0,0,0,CFQ-2605-2022,0.0,
"Beg, Abdurrahman",100.0,2,776,31,1.4527,0,0,15.5,2,1,0,0,0,AAC-8771-2021,0.0,0000-0002-3562-2446
"Sikder, Arjita",100.0,1,776,31,1.5713000000000001,1,1,31.0,1,0,0,0,0,GBA-4975-2022,0.0,
"Ramirez-Lovering, Diego",100.0,1,776,31,1.8262,1,1,31.0,1,0,0,0,0,GBG-0652-2022,0.0,0000-0003-0774-4929
"Zhang, Donghao",100.0,1,776,31,2.4328000000000003,1,0,31.0,1,1,0,0,1,JCH-7147-2023,0.0,0000-0001-5663-6372
"Sikroria, Tushar",100.0,4,776,31,0.444875,0,1,7.75,3,1,1,0,0,GEX-1397-2022,0.0,0000-0003-4412-8746
"Ranathunga, K. S.",100.0,1,776,31,1.2668000000000001,0,1,31.0,1,0,0,0,0,FUY-6904-2022,0.0,
"Singh, Jagmohan",100.0,2,776,31,0.7996000000000001,2,0,15.5,1,1,0,0,0,HXR-4154-2023,0.0,
"Svalbe, Imants D",100.0,4,776,31,0.376775,2,2,7.75,4,1,0,0,0,IHO-4851-2023,0.0,
